Transaction_ID,Company_ID,Transaction_Date,Product_Price,Quantity,Total_Cost,Product_ID
5082,15.0,2023-12-31,89600.0,,1433600.0,10.0
5083,86.0,2023-09-12,151305.32,,470400.0,11.0
5084,63.0,2021-04-17,94265.22,11.0,896000.0,10.0
5085,78.0,2020-12-29,183063.95,16.0,2856000.0,17.0
5086,48.0,2022-11-04,90264.64,15.0,1428000.0,19.0
5087,57.0,2023-09-05,132489.99,,1120000.0,1.0
5088,66.0,2023-06-25,107478.63,16.0,1719658.09,9.0
5090,45.0,2024-05-03,196000.0,9.0,1568000.0,13.0
5091,89.0,2023-10-13,236836.97,6.0,1344000.0,20.0
5092,27.0,2023-01-05,94176.16,13.0,1411200.0,3.0
5093,22.0,2021-03-23,123868.33,8.0,901600.0,14.0
5095,36.0,2023-09-27,136643.28,14.0,1932000.0,14.0
5097,66.0,2022-11-11,149873.29,19.0,2520000.0,1.0
5098,39.0,2021-04-03,101504.51,6.0,532000.0,16.0
5101,80.0,2023-09-11,138797.75,11.0,1612800.0,18.0
5105,37.0,2022-05-03,150453.9,0.0,140000.0,1.0
5108,38.0,2023-09-12,132961.51,6.0,862400.0,4.0
5110,9.0,2024-02-10,152626.17,13.0,1814400.0,7.0
5111,10.0,2023-12-18,96753.8,16.0,1512000.0,15.0
5112,20.0,2022-01-16,100578.12,10.0,907200.0,15.0
5113,37.0,2023-08-16,87567.77,4.0,350271.08,12.0
5114,76.0,2021-06-25,139938.03,12.0,1663200.0,8.0
5118,58.0,2024-10-11,97709.13,9.0,851200.0,16.0
5119,39.0,2023-09-16,139204.21,16.0,2570400.0,7.0
5120,93.0,2024-06-23,124391.09,3.0,373173.28,18.0
5121,13.0,2021-09-26,106400.0,,,16.0
5126,19.0,2023-10-10,154097.29,3.0,336000.0,17.0
5127,95.0,2021-02-15,181296.09,7.0,1254400.0,6.0
5128,62.0,2023-10-14,137017.8,12.0,1663200.0,7.0
5130,61.0,2021-02-21,106847.59,5.0,638400.0,16.0
5132,34.0,2021-03-24,224000.0,,1568000.0,20.0
5133,56.0,2021-03-02,90838.8,19.0,1612800.0,10.0
5134,76.0,2024-01-20,175358.07,1.0,179200.0,6.0
5136,85.0,2021-11-06,144859.04,5.0,560000.0,1.0
5138,90.0,2023-04-06,192918.79,,2508800.0,6.0
5139,15.0,2023-03-25,153774.27,17.0,2688000.0,17.0
5143,33.0,2021-04-03,77465.97,9.0,697193.74,12.0
5144,5.0,2021-08-19,172531.95,6.0,1008000.0,2.0
5146,66.0,2022-08-12,163204.38,16.0,2688000.0,17.0
5148,84.0,2021-06-24,90119.07,20.0,1680000.0,5.0
5150,36.0,2021-03-27,160745.13,20.0,3360000.0,17.0
5151,4.0,2020-12-28,160605.55,10.0,1606055.53,7.0
5152,91.0,2023-03-01,124610.71,21.0,2688000.0,18.0
5154,77.0,2021-12-20,183206.97,5.0,980000.0,13.0
5155,16.0,2021-07-14,97163.76,15.0,1523200.0,19.0
5156,67.0,2021-09-28,88169.38,14.0,1260000.0,5.0
5161,39.0,2024-09-10,101190.93,9.0,952000.0,19.0
5162,80.0,2022-02-17,104613.27,3.0,403200.0,3.0
5168,20.0,2023-02-07,104894.07,7.0,744800.0,16.0
5169,27.0,2023-05-08,152106.24,1.0,302400.0,8.0
5170,39.0,2020-11-08,116313.54,13.0,1456000.0,9.0
5174,74.0,2021-09-06,96776.51,17.0,1523200.0,19.0
5177,83.0,2022-04-01,87977.01,14.0,1260000.0,12.0
5178,6.0,2021-10-22,184106.42,4.0,896000.0,6.0
5179,70.0,2024-03-10,157711.72,16.0,2856000.0,2.0
5180,49.0,2023-10-17,146527.76,9.0,1360800.0,8.0
5182,28.0,2023-10-21,145437.07,16.0,2326993.15,8.0
5185,53.0,2021-02-20,95791.01,17.0,1628447.11,16.0
5186,97.0,2022-10-18,88263.09,18.0,1512000.0,5.0
5190,24.0,2023-05-03,91959.41,,1523200.0,19.0
5191,27.0,2022-01-10,184642.22,10.0,1848000.0,2.0
5192,77.0,2024-05-07,140922.52,6.0,901600.0,14.0
5193,71.0,2021-06-25,107238.5,,,9.0
5194,85.0,2021-11-07,91969.42,,1680000.0,12.0
5201,83.0,2022-01-06,84000.0,18.0,1596000.0,5.0
5202,12.0,2024-07-15,181470.27,13.0,2352000.0,17.0
5205,3.0,2021-09-01,99929.35,18.0,1808800.0,19.0
5207,78.0,2022-08-30,99151.35,1.0,201600.0,3.0
5209,50.0,2021-02-16,198881.36,18.0,3528000.0,13.0
5212,46.0,2023-11-17,118417.87,19.0,2318400.0,14.0
5213,34.0,2022-03-06,76479.76,16.0,1428000.0,5.0
5214,26.0,2022-09-21,182833.71,18.0,3291006.7,17.0
5215,22.0,2024-02-29,162462.64,14.0,2520000.0,17.0
5217,51.0,2024-10-28,150013.0,16.0,2268000.0,7.0
5218,71.0,2021-07-29,151200.0,17.0,2570400.0,8.0
5219,76.0,2024-04-11,168000.0,,336000.0,2.0
5221,54.0,2023-04-14,141198.0,6.0,700000.0,1.0
5224,64.0,2021-12-15,159037.93,,336000.0,17.0
5225,81.0,2023-08-17,162521.0,,1360800.0,8.0
5226,100.0,2023-06-01,96403.74,4.0,385614.95,19.0
5228,26.0,2023-12-04,99118.78,9.0,1064000.0,16.0
5229,98.0,2022-01-07,165864.86,15.0,2195200.0,11.0
5230,10.0,2021-04-30,216169.13,2.0,672000.0,20.0
5234,84.0,2022-05-11,100800.0,10.0,1108800.0,15.0
5235,23.0,2022-05-15,124830.43,14.0,1674400.0,14.0
5242,49.0,2024-02-26,116679.86,5.0,644000.0,14.0
5244,64.0,2024-04-28,182254.88,2.0,364509.77,6.0
5245,23.0,2024-03-09,196000.0,19.0,3920000.0,13.0
5247,43.0,2023-06-16,167612.73,13.0,2195200.0,11.0
5249,56.0,2021-03-02,97335.5,6.0,571200.0,19.0
5251,25.0,2021-03-06,162350.81,2.0,336000.0,2.0
5252,51.0,2023-02-06,88539.12,1.0,168000.0,12.0
5255,62.0,2023-08-19,116211.04,14.0,1803200.0,14.0
5257,63.0,2022-01-06,108931.54,11.0,1198246.93,3.0
5258,70.0,2022-04-07,100363.43,8.0,802907.42,15.0
5259,68.0,2022-01-06,129630.32,4.0,518521.27,1.0
5260,69.0,2024-07-10,111027.76,13.0,1344000.0,9.0
5261,71.0,2021-06-21,172077.78,,1008000.0,2.0
5265,23.0,2021-01-08,232199.21,17.0,3808000.0,20.0
5267,8.0,2024-06-13,150284.01,19.0,2822400.0,11.0
5268,43.0,2022-06-02,168370.0,5.0,840000.0,2.0
5269,89.0,2022-06-27,106335.98,2.0,336000.0,9.0
5270,46.0,2022-10-02,134400.0,4.0,672000.0,18.0
5272,10.0,2023-10-04,94658.56,17.0,1713600.0,15.0
5273,95.0,2023-12-24,120288.5,13.0,1601600.0,4.0
5274,3.0,2024-07-01,181023.34,19.0,3724000.0,13.0
5275,61.0,2021-07-22,119497.78,18.0,2447200.0,14.0
5279,52.0,2022-06-17,89600.0,12.0,1164800.0,10.0
5281,49.0,2022-04-16,167580.45,12.0,2150400.0,6.0
5285,9.0,2021-06-25,139360.33,1.0,140000.0,1.0
5286,98.0,2022-01-04,90664.94,2.0,285600.0,19.0
5289,7.0,2024-02-24,142889.63,11.0,1512000.0,7.0
5290,96.0,2021-04-29,110331.38,17.0,1612800.0,3.0
5292,68.0,2024-08-12,165042.38,13.0,1814400.0,7.0
5295,31.0,2023-04-08,148396.15,6.0,756000.0,7.0
5296,14.0,2023-03-26,153528.0,5.0,604800.0,8.0
5299,22.0,2024-06-12,177701.51,3.0,537600.0,6.0
5300,43.0,2024-02-02,113940.66,17.0,1936991.15,9.0
5301,72.0,2023-03-03,176251.28,20.0,3404800.0,6.0
5302,43.0,2022-07-25,93778.59,,,3.0
5305,50.0,2022-04-03,76874.39,13.0,1176000.0,12.0
5309,18.0,2022-06-27,143720.79,5.0,718603.96,8.0
5311,66.0,2020-12-30,115872.23,,492800.0,4.0
5312,90.0,2023-06-09,92220.66,17.0,1713600.0,15.0
5314,4.0,2020-11-08,166594.48,12.0,1848000.0,17.0
5315,46.0,2021-10-28,182587.98,13.0,2352000.0,13.0
5316,34.0,2023-12-02,90335.14,,84000.0,5.0
5318,1.0,2022-12-27,188106.42,,358400.0,6.0
5319,62.0,2022-03-11,108488.0,,1904000.0,9.0
5326,77.0,2021-05-28,168690.61,8.0,1433600.0,6.0
5327,24.0,2024-05-19,230889.46,2.0,672000.0,20.0
5328,83.0,2023-08-04,224000.0,8.0,1568000.0,20.0
5331,76.0,2022-11-29,157893.9,11.0,1736832.86,8.0
5332,30.0,2024-06-03,211589.7,13.0,2912000.0,20.0
5333,28.0,2020-03-11,113458.68,4.0,453834.71,16.0
5335,75.0,2022-08-11,98829.44,6.0,604800.0,3.0
5339,89.0,2022-10-10,214036.58,6.0,1344000.0,20.0
5341,17.0,2023-06-29,144022.76,7.0,907200.0,7.0
5343,98.0,2021-04-01,96069.05,14.0,1411200.0,15.0
5344,99.0,2023-04-18,82492.75,8.0,672000.0,12.0
5347,15.0,2021-02-24,156800.0,7.0,1254400.0,11.0
5348,52.0,2021-02-10,120680.06,3.0,246400.0,4.0
5349,75.0,2023-07-31,128800.0,3.0,386400.0,14.0
5350,86.0,2023-06-02,149389.16,2.0,302400.0,8.0
5355,22.0,2022-07-28,162945.04,9.0,1433600.0,6.0
5356,35.0,2023-02-11,151200.0,9.0,1360800.0,7.0
5357,11.0,2024-09-05,149665.57,11.0,1724800.0,11.0
5360,73.0,2020-10-30,117394.55,14.0,1803200.0,14.0
5361,63.0,2023-09-13,78516.32,13.0,1176000.0,5.0
5362,81.0,2022-11-22,134400.0,14.0,1881600.0,18.0
5363,19.0,2021-03-06,81807.42,3.0,179200.0,10.0
5364,90.0,2023-07-30,179200.0,6.0,1075200.0,6.0
5365,55.0,2023-01-14,120334.45,5.0,601672.26,14.0
5367,37.0,2023-06-16,217593.37,11.0,2464000.0,20.0
5369,18.0,2022-10-10,134400.0,7.0,940800.0,18.0
5371,78.0,2023-12-24,104185.89,8.0,833487.1,19.0
5375,54.0,2024-05-09,150124.04,,1512000.0,8.0
5377,12.0,2023-02-09,107153.22,7.0,604800.0,3.0
5378,38.0,2023-11-11,108544.33,10.0,1170400.0,16.0
5380,85.0,2022-07-11,147845.22,4.0,420000.0,1.0
5382,94.0,2023-01-23,136636.2,1.0,151200.0,8.0
5383,53.0,2024-04-15,174099.02,,3360000.0,17.0
5386,60.0,2021-01-28,76905.39,8.0,672000.0,5.0
5389,98.0,2021-08-14,207421.3,16.0,3318740.85,13.0
5390,79.0,2021-09-08,218062.9,3.0,448000.0,20.0
5393,29.0,2021-07-01,218670.96,6.0,1568000.0,20.0
5398,16.0,2021-05-09,239206.74,3.0,896000.0,20.0
5402,65.0,2021-08-03,90823.82,12.0,1108800.0,3.0
5405,21.0,2022-05-11,87451.92,18.0,1713600.0,19.0
5407,72.0,2023-12-03,142052.73,20.0,3136000.0,11.0
5409,60.0,2021-08-27,141140.72,11.0,1540000.0,1.0
5410,88.0,2023-07-17,90489.92,15.0,1433600.0,10.0
5411,96.0,2023-11-09,106126.23,20.0,1915200.0,3.0
5413,52.0,2021-02-06,167990.24,15.0,2352000.0,17.0
5415,45.0,2022-11-25,138992.6,9.0,1209600.0,18.0
5418,14.0,2023-04-16,172730.72,,1680000.0,2.0
5419,18.0,2021-03-26,89805.63,12.0,1008000.0,12.0
5420,84.0,2024-01-16,113264.97,5.0,566324.83,9.0
5421,21.0,2022-07-15,161092.46,21.0,3360000.0,2.0
5424,86.0,2023-04-01,140068.69,7.0,907200.0,7.0
5425,62.0,2022-12-31,79208.44,13.0,1092000.0,5.0
5426,6.0,2023-09-12,98499.93,3.0,268800.0,10.0
5430,20.0,2024-04-30,173064.83,19.0,3288231.72,2.0
5431,73.0,2022-10-25,176833.89,4.0,537600.0,6.0
5432,14.0,2021-04-29,155193.04,12.0,2184000.0,2.0
5434,68.0,2021-05-29,99318.05,2.0,285600.0,19.0
5436,31.0,2022-09-29,159728.34,1.0,336000.0,2.0
5437,62.0,2023-04-09,179267.88,10.0,1792000.0,6.0
5440,82.0,2023-10-09,84244.28,18.0,1428000.0,5.0
5441,7.0,2024-06-26,122927.38,8.0,983419.02,18.0
5442,4.0,2024-07-26,134578.69,11.0,1288000.0,14.0
5443,6.0,2024-07-13,137088.85,9.0,1075200.0,18.0
5445,15.0,2021-01-14,130587.23,6.0,901600.0,14.0
5446,36.0,2021-07-21,177256.43,2.0,358400.0,6.0
5447,90.0,2021-04-30,106434.85,11.0,1232000.0,9.0
5448,93.0,2023-07-31,224000.0,19.0,4480000.0,20.0
5452,32.0,2024-04-23,129737.19,16.0,1932000.0,14.0
5455,37.0,2022-06-11,106007.9,5.0,638400.0,16.0
5458,13.0,2021-07-11,177172.68,10.0,1848000.0,17.0
5460,58.0,2023-07-07,100925.72,14.0,1596000.0,16.0
5463,18.0,2021-10-18,111846.78,2.0,212800.0,16.0
5464,65.0,2021-11-17,162163.48,14.0,2116800.0,8.0
5466,69.0,2022-12-06,78909.53,1.0,168000.0,5.0
5467,31.0,2023-10-28,143094.66,11.0,1612800.0,18.0
5468,87.0,2023-04-03,102119.12,4.0,504000.0,15.0
5470,20.0,2024-06-05,170913.04,13.0,2150400.0,6.0
5471,44.0,2021-03-23,146611.1,,940800.0,18.0
5472,15.0,2021-01-07,116072.89,17.0,1973239.05,16.0
5474,63.0,2023-11-19,100800.0,15.0,1411200.0,15.0
5475,13.0,2023-03-19,139642.12,6.0,840000.0,1.0
5476,86.0,2023-01-04,90997.98,0.0,84000.0,12.0
5477,71.0,2021-09-06,137299.33,9.0,1235693.98,7.0
5478,99.0,2024-10-01,127953.86,0.0,123200.0,4.0
5479,45.0,2024-07-30,105462.24,16.0,1596000.0,16.0
5480,17.0,2022-06-05,97170.06,20.0,1915200.0,3.0
5481,77.0,2024-05-04,91515.61,,907200.0,3.0
5483,50.0,2023-04-01,84365.0,16.0,1523200.0,10.0
5486,89.0,2021-06-06,182730.64,8.0,1568000.0,13.0
5487,18.0,2024-01-23,92180.77,11.0,924000.0,12.0
5489,43.0,2020-12-15,89554.87,8.0,761600.0,19.0
5490,83.0,2021-03-17,116237.74,14.0,1601600.0,4.0
5491,55.0,2024-03-04,96386.68,5.0,504000.0,15.0
5492,52.0,2021-05-08,156617.89,20.0,2872800.0,7.0
5495,80.0,2023-10-22,98170.66,10.0,1047200.0,19.0
5502,44.0,2022-02-26,89823.68,13.0,1167707.88,12.0
5504,20.0,2023-11-06,110894.85,15.0,1724800.0,4.0
5506,21.0,2023-07-09,143284.2,20.0,2553600.0,18.0
5507,23.0,2023-06-09,84000.0,,924000.0,12.0
5508,67.0,2024-07-25,102499.23,11.0,1120000.0,9.0
5509,22.0,2023-11-09,115299.35,16.0,1844789.52,4.0
5520,18.0,2022-11-25,78954.72,17.0,1428000.0,12.0
5521,50.0,2022-05-15,196000.0,3.0,588000.0,13.0
5523,71.0,2024-10-25,162411.78,4.0,537600.0,6.0
5524,8.0,2024-09-11,152945.7,14.0,1820000.0,1.0
5525,84.0,2024-04-01,75783.38,12.0,909400.5,12.0
5526,60.0,2022-01-20,212534.38,8.0,1372000.0,13.0
5528,94.0,2022-12-02,84000.0,19.0,1596000.0,5.0
5530,67.0,2022-05-01,96475.77,9.0,868281.96,3.0
5531,66.0,2024-05-09,102825.68,9.0,896000.0,9.0
5532,35.0,2022-06-01,201608.56,20.0,3724000.0,13.0
5533,11.0,2023-08-13,84000.0,18.0,1596000.0,5.0
5534,44.0,2022-04-16,161656.51,21.0,3024000.0,7.0
5535,92.0,2022-08-06,153298.24,5.0,766491.2,2.0
5536,21.0,2024-05-18,170533.54,1.0,170533.54,2.0
5540,37.0,2021-06-02,127823.45,7.0,985600.0,4.0
5541,69.0,2021-09-22,166714.87,8.0,1433600.0,6.0
5542,2.0,2023-08-08,105934.09,,1489600.0,16.0
5545,92.0,2024-04-10,198805.07,19.0,3920000.0,13.0
5546,15.0,2024-01-27,179857.8,19.0,3528000.0,13.0
5547,51.0,2023-02-04,104894.04,2.0,209788.08,3.0
5551,87.0,2023-09-05,90001.33,,,5.0
5557,64.0,2024-03-20,151200.0,,604800.0,8.0
5560,17.0,2021-08-18,84000.0,7.0,588000.0,12.0
5561,12.0,2024-01-29,109029.93,10.0,1008000.0,15.0
5563,99.0,2021-08-02,158855.46,10.0,1512000.0,7.0
5567,35.0,2024-09-04,124848.09,10.0,1209600.0,18.0
5568,84.0,2023-12-12,182603.75,20.0,3360000.0,2.0
5569,90.0,2022-12-25,93756.21,6.0,604800.0,3.0
5570,90.0,2023-11-15,80917.46,7.0,504000.0,5.0
5575,26.0,2022-08-20,153016.14,2.0,313600.0,11.0
5576,81.0,2022-02-19,79796.51,6.0,504000.0,12.0
5577,5.0,2021-08-01,84000.0,12.0,1092000.0,12.0
5580,77.0,2020-10-30,164572.23,15.0,2508800.0,11.0
5583,100.0,2023-11-16,135964.36,15.0,1932000.0,14.0
5585,77.0,2024-03-28,137802.97,,1680000.0,1.0
5586,69.0,2021-08-04,224000.0,9.0,1792000.0,20.0
5592,36.0,2023-04-09,91328.88,0.0,95200.0,19.0
5594,64.0,2023-07-22,155603.74,9.0,1344000.0,17.0
5596,59.0,2022-09-06,213249.16,18.0,3332000.0,13.0
5597,71.0,2022-04-03,141454.14,4.0,784000.0,11.0
5598,69.0,2024-11-01,87545.41,5.0,420000.0,5.0
5599,17.0,2021-01-09,98675.46,7.0,705600.0,3.0
5600,78.0,2024-06-06,92222.23,14.0,1512000.0,3.0
5601,42.0,2024-07-15,77939.83,11.0,1008000.0,12.0
5605,16.0,2021-12-18,96487.32,7.0,705600.0,3.0
5606,43.0,2024-07-06,133199.27,19.0,2800000.0,1.0
5607,43.0,2022-05-23,142556.86,13.0,1612800.0,18.0
5608,34.0,2022-09-04,167772.61,4.0,672000.0,2.0
5610,58.0,2024-05-07,137094.36,9.0,1400000.0,1.0
5616,87.0,2021-03-12,134696.45,8.0,1075200.0,18.0
5618,45.0,2022-05-30,106400.0,20.0,2021600.0,16.0
5619,92.0,2021-04-07,160905.89,3.0,336000.0,17.0
5622,11.0,2022-02-04,189385.35,15.0,2744000.0,13.0
5624,63.0,2024-01-16,161332.51,10.0,1612800.0,6.0
5627,38.0,2021-02-18,84000.0,1.0,84000.0,12.0
5629,16.0,2021-10-18,84253.14,16.0,1344000.0,12.0
5631,6.0,2022-03-25,210750.85,8.0,1792000.0,20.0
5635,78.0,2021-01-03,149911.98,11.0,1814400.0,7.0
5637,17.0,2021-11-14,128456.73,18.0,2447200.0,14.0
5638,16.0,2022-03-13,150288.99,,156800.0,11.0
5639,54.0,2021-05-09,125755.31,2.0,123200.0,4.0
5640,83.0,2022-08-01,154931.27,19.0,3024000.0,2.0
5645,63.0,2023-10-20,92136.43,15.0,1344000.0,10.0
5647,38.0,2022-12-27,156610.99,5.0,756000.0,7.0
5648,81.0,2021-06-29,87374.05,3.0,252000.0,12.0
5653,19.0,2022-07-11,204571.94,8.0,1568000.0,20.0
5655,81.0,2023-12-14,131668.71,15.0,1881600.0,18.0
5656,29.0,2023-05-03,131301.36,16.0,1971200.0,4.0
5658,84.0,2021-02-28,150683.03,13.0,2116800.0,7.0
5660,55.0,2022-08-05,201769.76,13.0,2548000.0,13.0
5661,35.0,2023-12-07,161294.92,17.0,2570400.0,7.0
5662,36.0,2021-11-10,115453.83,13.0,1489600.0,16.0
5664,40.0,2022-10-21,148745.83,8.0,1209600.0,7.0
5667,60.0,2024-01-16,153110.88,13.0,1965600.0,7.0
5668,93.0,2024-09-05,99740.82,15.0,1428000.0,19.0
5669,41.0,2024-10-05,142565.41,9.0,1344000.0,18.0
5670,60.0,2021-01-30,179437.58,2.0,504000.0,2.0
5671,31.0,2021-12-06,179200.0,,537600.0,6.0
5674,71.0,2022-03-26,108383.69,5.0,425600.0,16.0
5678,75.0,2021-11-30,104457.05,10.0,1044570.55,19.0
5679,46.0,2022-04-05,240767.5,11.0,2240000.0,20.0
5686,11.0,2022-01-19,139119.33,11.0,1663200.0,8.0
5688,69.0,2022-09-25,182466.88,9.0,1792000.0,6.0
5689,16.0,2024-06-09,224000.0,7.0,1792000.0,20.0
5691,98.0,2022-04-06,81473.51,17.0,1344000.0,12.0
5693,6.0,2023-12-12,235690.48,7.0,1568000.0,20.0
5700,62.0,2023-06-20,128800.0,9.0,1288000.0,14.0
5701,6.0,2022-07-02,76645.81,16.0,1428000.0,5.0
5702,52.0,2023-06-01,153905.46,8.0,1209600.0,8.0
5704,16.0,2024-09-26,82078.24,8.0,588000.0,5.0
5705,85.0,2023-04-02,103839.26,,504000.0,15.0
5707,79.0,2022-08-04,188310.12,,,13.0
5708,51.0,2022-10-02,128800.0,18.0,2189600.0,14.0
5712,32.0,2021-12-07,119771.05,,2576000.0,14.0
5715,29.0,2021-06-10,151200.0,15.0,2116800.0,7.0
5716,42.0,2023-07-18,86983.91,12.0,1075200.0,10.0
5719,92.0,2024-05-06,238029.1,5.0,1120000.0,20.0
5722,81.0,2024-05-30,102351.3,19.0,1808800.0,19.0
5725,26.0,2023-12-20,140505.81,13.0,1545600.0,14.0
5727,26.0,2023-12-19,202577.73,19.0,4480000.0,20.0
5728,82.0,2022-04-16,190167.46,8.0,1568000.0,13.0
5731,57.0,2021-09-12,99668.2,1.0,201600.0,3.0
5732,71.0,2024-07-21,86676.7,12.0,1040120.44,19.0
5734,23.0,2021-11-21,168000.0,10.0,1848000.0,2.0
5735,67.0,2021-02-21,96637.51,2.0,179200.0,10.0
5736,92.0,2022-11-12,100800.0,10.0,1008000.0,3.0
5738,80.0,2022-01-25,128800.0,9.0,1030400.0,14.0
5740,86.0,2021-12-15,114381.59,16.0,1848000.0,4.0
5741,90.0,2024-02-14,81666.42,2.0,252000.0,12.0
5742,48.0,2024-10-04,94613.89,5.0,571200.0,19.0
5743,7.0,2022-02-15,110457.82,8.0,907200.0,3.0
5744,12.0,2020-12-24,132124.54,10.0,1209600.0,18.0
5748,26.0,2022-10-11,192089.13,7.0,1254400.0,6.0
5756,38.0,2022-11-16,158877.88,3.0,672000.0,2.0
5757,88.0,2024-03-23,106400.0,21.0,2128000.0,16.0
5758,84.0,2024-08-15,174845.24,16.0,2520000.0,2.0
5759,51.0,2022-05-09,147153.59,7.0,1030075.11,18.0
5760,2.0,2021-04-20,196000.0,1.0,392000.0,13.0
5762,66.0,2023-11-06,173378.6,1.0,358400.0,6.0
5765,90.0,2024-11-05,122100.89,11.0,1478400.0,4.0
5766,4.0,2022-03-20,112000.0,19.0,2240000.0,9.0
5767,89.0,2023-07-02,128354.65,,,14.0
5768,13.0,2021-03-08,140000.0,9.0,1260000.0,1.0
5770,11.0,2021-12-05,137155.64,18.0,2284800.0,18.0
5774,71.0,2022-06-19,103189.34,7.0,851200.0,16.0
5778,87.0,2022-07-27,172338.83,17.0,2665600.0,11.0
5779,68.0,2024-04-22,92577.02,11.0,1075200.0,10.0
5780,90.0,2022-03-18,122793.38,12.0,1355200.0,4.0
5781,47.0,2024-01-04,116411.76,12.0,1674400.0,14.0
5782,46.0,2021-01-21,152114.31,,1881600.0,11.0
5784,32.0,2024-08-20,148288.4,8.0,1058400.0,8.0
5786,79.0,2024-08-03,202096.66,12.0,2912000.0,20.0
5787,98.0,2023-05-09,156506.98,,1814400.0,7.0
5788,87.0,2024-05-10,130333.62,17.0,2240000.0,1.0
5789,89.0,2022-07-21,168957.22,14.0,2520000.0,2.0
5793,88.0,2024-07-03,168123.44,9.0,1344000.0,2.0
5794,20.0,2023-08-05,239532.22,7.0,1676725.57,20.0
5796,46.0,2024-10-26,132292.06,15.0,1881600.0,18.0
5797,31.0,2023-10-26,137808.11,4.0,604800.0,7.0
5799,77.0,2024-07-22,139449.98,7.0,772800.0,14.0
5800,62.0,2024-10-18,121262.84,16.0,1940205.51,4.0
5801,39.0,2021-06-09,172633.13,8.0,1344000.0,2.0
5804,84.0,2023-04-19,168000.0,12.0,2184000.0,17.0
5805,31.0,2022-01-25,130083.12,11.0,1232000.0,4.0
5808,78.0,2021-03-30,162647.92,2.0,325295.85,17.0
5810,34.0,2024-03-23,96484.36,12.0,1047200.0,19.0
5811,28.0,2022-10-12,164044.09,2.0,470400.0,11.0
5813,55.0,2024-10-06,140183.79,7.0,907200.0,8.0
5819,22.0,2021-10-02,112388.67,10.0,1355200.0,4.0
5820,57.0,2022-07-11,77779.93,,,12.0
5823,99.0,2021-04-26,111139.67,1.0,123200.0,4.0
5825,51.0,2022-10-16,106887.14,14.0,1310400.0,3.0
5826,61.0,2023-03-04,204873.65,7.0,1176000.0,13.0
5827,43.0,2024-10-12,102225.29,19.0,1808800.0,19.0
5828,89.0,2023-11-27,82133.36,18.0,1512000.0,12.0
5829,7.0,2022-08-02,88210.5,14.0,1092000.0,12.0
5830,96.0,2023-04-10,97544.34,14.0,1411200.0,15.0
5833,12.0,2021-05-29,179200.0,7.0,1433600.0,6.0
5835,81.0,2024-06-09,136062.44,17.0,2240000.0,1.0
5836,86.0,2021-07-20,151468.13,8.0,1254400.0,11.0
5837,48.0,2021-11-11,163530.47,14.0,2268000.0,7.0
5843,71.0,2022-08-24,240381.82,8.0,2016000.0,20.0
5845,51.0,2024-01-26,123244.07,10.0,1108800.0,4.0
5846,30.0,2022-08-23,150347.46,3.0,453600.0,8.0
5847,34.0,2022-08-26,196000.0,5.0,1176000.0,13.0
5848,42.0,2022-02-01,110303.55,18.0,2128000.0,9.0
5849,82.0,2022-06-18,95783.22,17.0,1612800.0,3.0
5850,53.0,2023-02-19,150977.66,15.0,2419200.0,7.0
5851,14.0,2020-10-11,80886.3,11.0,985600.0,10.0
5852,80.0,2021-11-10,128449.15,17.0,2150400.0,18.0
5856,98.0,2022-02-01,141316.34,17.0,2284800.0,18.0
5857,90.0,2023-05-17,196000.0,18.0,3332000.0,13.0
5858,38.0,2021-12-30,161312.55,7.0,1075200.0,6.0
5862,11.0,2024-06-16,76277.91,3.0,168000.0,12.0
5864,56.0,2024-01-28,111915.16,11.0,1232000.0,4.0
5866,87.0,2021-05-04,182066.11,17.0,2688000.0,2.0
5869,73.0,2023-01-24,149019.4,8.0,1260000.0,1.0
5870,84.0,2023-01-23,91175.05,15.0,1260000.0,12.0
5871,5.0,2021-08-12,128672.78,19.0,2318400.0,14.0
5872,33.0,2024-05-02,78933.93,,,12.0
5873,37.0,2024-05-01,99193.97,6.0,744800.0,16.0
5874,55.0,2022-09-13,106380.07,7.0,744660.46,16.0
5877,53.0,2024-01-12,124296.89,16.0,2016000.0,18.0
5884,72.0,2021-03-17,112826.78,,1904000.0,9.0
5885,56.0,2023-12-26,100908.65,5.0,504000.0,15.0
5886,24.0,2023-06-28,123491.94,11.0,1232000.0,4.0
5888,82.0,2022-03-05,112567.44,8.0,896000.0,9.0
5889,8.0,2024-07-08,130518.52,9.0,1344000.0,18.0
5891,54.0,2022-07-25,198715.16,18.0,3576872.88,13.0
5892,87.0,2021-05-17,97919.35,5.0,380800.0,19.0
5893,90.0,2022-01-04,209203.33,18.0,4256000.0,20.0
5897,66.0,2024-01-30,173309.48,13.0,2253023.3,17.0
5899,63.0,2021-05-07,100800.0,3.0,302400.0,15.0
5900,29.0,2023-08-31,171251.27,17.0,3024000.0,2.0
5901,29.0,2024-06-16,80498.26,18.0,1428000.0,12.0
5902,67.0,2020-10-31,163016.3,3.0,537600.0,6.0
5904,91.0,2021-09-05,151200.0,12.0,1814400.0,8.0
5905,40.0,2024-03-08,138419.75,8.0,1107357.98,1.0
5906,16.0,2024-03-08,123200.0,17.0,2217600.0,4.0
5908,55.0,2024-04-16,117873.72,10.0,1355200.0,4.0
5911,64.0,2024-05-10,137192.11,3.0,420000.0,1.0
5917,19.0,2022-12-14,124422.29,9.0,1108800.0,4.0
